-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	34	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-2	29	36	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	100	-2	29	68	-2	29	64	-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-2	100	53	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-9	-2	29	72	-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	3	-2	29	-56	-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	6	-2	29	-56	-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	-2	29	-56	-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	-2	29	-56	-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	-2	29	-56	-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	0	0	4	-2	29	-120	-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-2	29	17	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-127	-2	29	-128	-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0
