-2	101	32	-2	101	36	-2	101	100	-2	101	100	-2	101	100	-2	101	100	-2	101	100	-2	101	100	-2	101	100	-2	101	100	-2	101	100	-2	101	100	-2	101	100	-2	101	100	-2	101	100	-2	101	100	-2	101	100	-2	101	100	-2	101	68	-2	101	64
-2	101	34	-2	109	9	-2	109	1	-2	109	1	-2	109	1	-2	109	1	-2	109	1	-2	109	1	-2	109	1	-2	109	1	-2	109	1	-2	109	1	-2	109	1	-2	109	1	-2	109	1	-2	109	1	-2	109	1	-2	109	1	-2	109	3	-2	101	72
-2	101	50	-2	109	8	-2	109	0	-2	109	0	-2	109	0	-2	109	0	-2	109	0	-2	109	0	-2	109	0	-2	109	0	-2	109	0	-2	109	0	-2	109	0	-2	109	0	-2	109	0	-2	109	0	-2	109	0	-2	109	0	-2	109	2	-2	101	-56
-2	101	50	-2	109	12	-2	109	4	-2	109	4	-2	109	4	-2	109	4	-2	109	4	-2	109	4	-2	109	4	-2	109	4	-2	109	4	-2	109	4	-2	109	4	-2	109	4	-2	109	4	-2	109	4	-2	109	4	-2	109	4	-2	109	6	-2	101	-56
-2	101	50	-2	38	-39	-2	38	-111	-2	38	-111	-2	38	-111	-2	38	-111	-2	38	-111	-2	38	-111	-2	38	-111	-2	38	-111	-2	38	-111	-2	38	-111	-2	38	-111	-2	38	-111	-2	38	-111	-2	38	-111	-2	38	-111	-2	38	-111	-2	38	-77	-2	101	-56
-2	101	50	-2	38	-20	-2	38	100	-2	38	100	-2	38	100	-2	38	68	-2	38	64	-2	38	0	-2	38	0	-2	38	0	-2	38	0	-2	38	0	-2	38	0	-2	38	32	-2	38	36	-2	38	100	-2	38	100	-2	38	100	-2	38	118	-2	101	-56
-2	101	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	38	108	-2	38	68	-2	38	64	-2	38	0	-2	38	0	-2	38	32	-2	38	36	-2	38	102	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	101	-56
-2	101	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	38	76	-2	38	64	-2	38	32	-2	38	38	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	101	-56
-2	101	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	38	72	-2	38	34	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	101	-56
-2	101	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	38	-56	-2	38	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	101	-56
-2	101	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	38	-56	-2	38	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	101	-56
-2	101	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	38	-56	-2	38	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	101	-56
-2	101	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	38	-56	-2	38	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	101	-56
-2	101	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	38	-56	-2	38	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	101	-56
-2	101	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	38	-56	-2	38	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	101	-56
-2	101	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	38	-56	-2	38	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	101	-56
-2	101	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	38	-56	-2	38	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	101	-56
-2	101	18	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	38	-56	-2	38	50	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	0	1	4	-2	101	-120
-2	101	52	-2	101	117	-2	101	-11	-2	101	-11	-2	101	-11	-2	101	-11	-2	101	-11	-2	101	-11	-2	101	-9	-2	38	-56	-2	38	50	-2	101	-3	-2	101	-11	-2	101	-11	-2	101	-11	-2	101	-11	-2	101	-11	-2	101	-11	-2	101	-27	-2	101	-60
-2	109	5	-2	109	5	-2	109	5	-2	109	5	-2	109	5	-2	109	5	-2	109	5	-2	109	5	-2	109	7	-2	38	-120	-2	38	18	-2	109	13	-2	109	5	-2	109	5	-2	109	5	-2	109	5	-2	109	5	-2	109	5	-2	109	5	-2	109	5
