-2	0	0	-2	0	0	-2	0	32	-2	0	36	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	100	-2	0	68	-2	0	64	-2	0	0	-2	0	0
-2	0	0	-2	0	0	-2	0	34	-2	100	-7	-2	100	-75	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-11	-2	100	-43	-2	100	-13	-2	0	72	-2	0	0	-2	0	0
-2	0	0	-2	0	0	-2	0	50	-2	100	-22	-2	108	9	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	1	-2	108	3	-2	100	122	-2	0	-56	-2	0	0	-2	0	0
-2	0	0	-2	0	0	-2	0	50	-2	100	-6	-2	108	8	-2	108	0	-2	108	0	-2	108	0	-2	108	0	-2	108	0	-2	108	0	-2	108	0	-2	108	0	-2	108	0	-2	108	0	-2	108	0	-2	108	0	-2	108	0	-2	108	0	-2	108	0	-2	108	0	-2	108	0	-2	108	0	-2	108	0	-2	108	0	-2	108	2	-2	100	-6	-2	0	-56	-2	0	0	-2	0	0
-2	0	0	-2	0	0	-2	0	50	-2	100	-6	-2	108	12	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	4	-2	108	6	-2	100	-6	-2	0	-56	-2	0	0	-2	0	0
-2	0	0	-2	0	0	-2	0	50	-2	100	-6	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	-2	100	-6	-2	0	-56	-2	0	0	-2	0	0
-2	0	0	-2	0	0	-2	0	50	-2	100	-6	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	-2	100	-6	-2	0	-56	-2	0	0	-2	0	0
-2	0	0	-2	0	0	-2	0	50	-2	100	-6	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	-2	100	-6	-2	0	-56	-2	0	0	-2	0	0
-2	0	0	-2	0	0	-2	0	50	-2	100	-6	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	-2	100	-6	-2	0	-56	-2	0	0	-2	0	0
-2	0	0	-2	0	0	-2	0	50	-2	100	-6	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	0	4	2	-2	100	-6	-2	0	-56	-2	0	0	-2	0	0
